,carat,cut,clarity,depth,table,x,y,z,price,color
15278,0.54,2,2,63.2,57.0,5.16,5.19,3.27,1249,7
15279,0.3,4,4,62.0,58.0,4.32,4.29,2.67,911,7
15280,0.9,3,2,61.5,57.0,6.16,6.19,3.8,3503,1
15281,1.0,3,2,60.0,62.0,6.45,6.48,3.88,4195,4
15282,0.35,5,4,62.1,56.0,4.53,4.52,2.81,984,6
15283,0.56,5,4,62.2,57.0,5.27,5.28,3.28,1417,1
15284,0.65,3,3,62.0,58.0,5.5,5.58,3.43,1828,4
15285,0.24,3,6,62.4,54.0,3.96,3.99,2.48,608,6
15286,1.09,5,4,62.2,55.0,6.61,6.65,4.13,7961,4
15287,1.5,5,3,62.0,55.0,7.34,7.29,4.54,11189,3
15288,0.5,5,6,59.9,58.0,5.14,5.17,3.09,2016,5
15289,1.02,5,6,62.0,56.0,6.48,6.43,4.0,11167,7
15290,1.21,4,5,62.7,58.0,6.85,6.76,4.27,8774,4
15291,0.75,5,3,62.3,57.0,5.82,5.77,3.61,2744,5
15292,0.5,3,3,63.1,55.0,5.09,5.02,3.19,984,3
15293,1.01,3,3,59.7,57.0,6.53,6.56,3.91,5533,7
15294,0.43,5,3,60.9,57.0,4.88,4.9,2.98,852,1
15295,0.7,4,1,59.7,59.0,5.76,5.57,3.39,1138,4
15296,0.77,3,2,61.2,56.0,5.91,5.96,3.63,2001,2
15297,0.75,4,3,60.4,58.0,5.88,5.84,3.54,2415,4
15298,0.43,4,3,61.3,60.0,4.83,4.86,2.97,792,5
15299,1.04,3,3,62.8,57.0,6.44,6.48,4.06,4564,3
15300,0.42,5,5,61.9,56.0,4.77,4.82,2.97,921,4
15301,0.4,4,7,60.8,59.0,4.76,4.74,2.89,1323,5
15302,1.5,4,6,62.7,58.0,7.28,7.32,4.58,14157,4
15303,0.79,5,3,61.5,56.0,5.91,5.96,3.65,2896,7
15304,1.6,3,3,63.1,58.0,7.45,7.39,4.68,10078,3
15305,0.31,2,3,63.3,55.0,4.31,4.35,2.74,544,6
15306,1.7,5,2,62.9,57.0,7.59,7.55,4.76,7664,3
15307,1.26,5,4,62.6,55.0,6.96,6.91,4.34,6350,1
15308,0.54,4,5,62.4,55.0,5.25,5.2,3.26,1637,3
15309,0.37,5,7,61.3,56.0,4.65,4.68,2.86,997,5
15310,0.42,2,7,61.2,64.0,4.75,4.8,2.92,1164,5
15311,0.3,3,5,61.9,55.0,4.32,4.37,2.69,541,3
15312,1.7,3,3,61.9,59.0,7.59,7.64,4.71,8870,2
15313,0.33,4,4,60.9,56.0,4.5,4.46,2.73,743,4
15314,1.5,4,4,62.3,59.0,7.24,7.3,4.53,8431,1
15315,1.1,3,3,61.2,61.0,6.61,6.66,4.01,4640,1
15316,0.9,5,2,61.8,56.0,6.18,6.22,3.83,4770,6
15317,0.3,4,6,60.7,59.0,4.33,4.34,2.63,741,7
15318,1.5,3,4,63.0,59.0,7.24,7.3,4.58,13372,7
15319,0.33,5,6,62.7,54.0,4.42,4.45,2.78,579,1
15320,2.14,4,4,61.7,58.0,8.28,8.22,5.09,16390,3
15321,0.71,5,5,61.9,55.0,5.69,5.75,3.54,1932,2
15322,0.8,4,8,62.6,58.0,5.93,5.89,3.7,4193,4
15323,0.3,1,7,58.6,66.0,4.36,4.41,2.57,790,4
15324,0.72,5,5,61.3,56.0,5.74,5.78,3.54,3759,5
15325,1.53,3,3,62.6,57.0,7.25,7.41,4.59,12386,6
15326,1.18,3,3,61.7,57.0,6.8,6.84,4.21,7093,7
15327,1.01,3,5,63.1,57.0,6.32,6.39,4.01,6936,4
15328,0.6,3,3,60.0,56.0,5.46,5.51,3.29,1841,7
15329,0.3,5,5,61.2,59.0,4.29,4.31,2.63,742,7
15330,1.02,4,4,61.0,58.0,6.56,6.49,3.98,5666,3
15331,0.7,1,1,62.5,59.0,5.65,5.48,3.48,1069,4
15332,0.4,4,5,60.7,58.0,4.78,4.81,2.91,877,4
15333,0.76,4,3,60.9,59.0,5.89,5.83,3.57,2631,5
15334,0.4,3,2,62.9,58.0,4.7,4.74,2.97,666,6
15335,0.32,5,5,61.8,55.0,4.42,4.41,2.73,720,3
15336,0.94,1,2,66.0,50.1,6.13,6.17,4.06,3353,3
15337,0.51,5,4,60.9,56.0,5.15,5.2,3.15,1656,6
15338,0.4,5,5,61.6,56.0,4.78,4.73,2.93,1125,6
15339,0.33,5,4,61.8,54.0,4.43,4.47,2.75,681,7
15340,0.32,5,4,61.6,57.0,4.43,4.4,2.72,828,5
15341,1.15,3,3,62.2,59.0,6.66,6.71,4.16,5587,4
15342,1.7,3,2,63.8,55.0,7.47,7.55,4.79,9745,3
15343,0.34,1,3,64.5,57.0,4.38,4.36,2.82,497,2
15344,0.59,3,4,62.9,55.0,5.32,5.39,3.37,1622,5
15345,0.41,5,4,61.4,55.0,4.78,4.83,2.95,863,5
15346,0.53,5,2,62.3,53.0,5.21,5.25,3.26,1113,4
15347,0.35,5,5,60.9,57.0,4.54,4.59,2.78,552,1
15348,2.02,5,3,62.5,54.0,8.07,8.1,5.05,17245,3
15349,1.01,2,5,61.2,56.0,6.42,6.49,3.95,6825,5
15350,0.33,4,6,61.3,59.0,4.45,4.42,2.72,927,4
15351,1.29,4,5,62.4,58.0,6.89,6.86,4.29,9354,4
15352,2.01,5,3,62.3,57.0,8.05,7.99,5.0,12607,2
15353,0.3,5,7,61.2,57.0,4.3,4.39,2.66,655,3
15354,0.27,5,4,61.5,55.0,4.18,4.21,2.58,490,4
15355,0.9,4,4,61.3,59.0,6.14,6.06,3.82,4687,6
15356,0.53,5,6,62.1,56.0,5.22,5.15,3.22,2290,5
15357,1.0,5,3,63.0,56.0,6.41,6.38,4.03,5656,5
15358,2.01,3,5,64.4,56.0,7.84,7.9,5.07,16811,1
15359,1.14,5,4,61.9,57.0,6.67,6.7,4.13,7819,5
15360,1.03,5,8,61.3,56.0,6.53,6.55,4.01,11365,5
15361,1.76,5,5,62.0,57.0,7.74,7.71,4.79,11722,1
15362,0.91,3,4,63.5,57.0,6.12,6.16,3.9,4012,3
15363,0.71,3,4,63.5,59.0,5.68,5.59,3.58,2858,6
15364,0.56,5,5,61.3,55.0,5.32,5.29,3.25,2032,6
15365,1.01,4,5,61.2,59.0,6.48,6.42,3.95,7982,5
15366,0.73,5,5,61.2,56.0,5.89,5.81,3.58,2835,5
15367,0.3,3,8,60.9,59.0,4.29,4.32,2.62,949,6
15368,0.32,5,5,62.0,56.0,4.39,4.35,2.71,828,4
15369,0.51,2,6,63.1,58.0,5.07,5.11,3.21,1875,4
15370,0.7,3,2,56.9,62.0,5.87,5.9,3.35,2177,5
15371,1.04,4,3,62.6,60.0,6.47,6.51,4.01,4290,1
15372,2.01,5,3,59.3,58.0,8.25,8.19,4.87,17403,3
15373,1.03,5,3,61.2,55.0,6.51,6.57,4.0,5804,7
15374,0.6,4,5,60.8,59.0,5.49,5.43,3.32,2376,3
15375,1.94,3,4,60.2,58.0,8.04,8.1,4.86,14489,1
15376,1.05,3,5,60.2,58.0,6.62,6.74,4.02,7276,5
15377,0.33,5,7,61.9,54.0,4.42,4.46,2.75,880,5
15378,0.5,5,3,61.6,55.0,5.13,5.1,3.15,1654,7
15379,0.7,2,2,61.5,63.0,5.59,5.63,3.45,1899,3
15380,0.92,4,4,61.2,62.0,6.27,6.22,3.82,4600,6
15381,1.71,2,2,63.7,54.0,7.6,7.49,4.81,6971,5
15382,0.33,5,8,61.1,56.0,4.45,4.49,2.73,675,1
15383,1.54,5,2,60.9,56.4,7.43,7.45,4.53,9452,3
15384,0.34,5,4,62.5,55.0,4.51,4.48,2.81,880,5
15385,0.41,4,5,61.7,57.0,4.78,4.75,2.94,961,4
15386,0.92,5,4,61.2,56.0,6.25,6.3,3.84,5805,5
15387,0.4,3,3,61.4,58.0,4.77,4.81,2.94,687,6
15388,0.93,3,4,62.8,59.0,6.13,6.16,3.86,4351,3
15389,0.35,3,4,61.9,61.0,4.5,4.54,2.8,716,6
15390,1.2,5,4,61.4,55.0,6.87,6.78,4.19,9596,7
15391,2.06,2,4,60.2,64.0,8.34,8.14,4.97,15046,1
15392,1.12,3,8,60.9,57.0,6.68,6.79,4.1,8962,4
15393,0.55,3,6,63.1,56.0,5.19,5.23,3.29,2102,5
15394,0.76,4,7,58.8,59.0,6.0,5.94,3.51,2790,1
15395,1.6,4,3,62.2,58.0,7.44,7.5,4.65,11818,4
15396,0.97,4,2,58.9,58.0,6.51,6.47,3.82,4020,5
15397,0.82,2,2,59.9,62.0,6.02,6.04,3.61,2893,4
15398,0.81,5,3,61.5,57.0,6.01,6.06,3.71,3422,5
15399,0.34,4,4,61.1,58.0,4.5,4.47,2.74,689,3
15400,0.24,3,7,61.7,56.0,3.98,4.02,2.46,504,4
15401,1.51,5,3,62.3,53.7,7.33,7.37,4.58,11062,3
15402,0.92,4,3,62.2,58.0,6.23,6.18,3.86,4482,6
15403,1.11,5,5,61.5,58.0,6.7,6.66,4.11,7639,4
15404,1.02,2,7,63.6,58.0,6.37,6.4,4.06,7861,4
15405,0.51,5,2,62.5,55.0,5.15,5.12,3.21,1359,7
15406,0.4,5,3,60.9,55.0,4.8,4.78,2.92,873,4
15407,1.5,2,5,61.7,61.0,7.27,7.3,4.42,8347,2
15408,0.9,3,4,61.1,63.0,6.17,6.2,3.78,4134,6
15409,0.33,3,3,59.1,59.0,4.54,4.59,2.7,540,6
15410,0.7,4,2,58.3,61.0,5.74,5.7,3.33,2167,7
15411,1.2,1,3,66.2,59.0,6.55,6.47,4.31,4368,1
15412,1.21,3,4,63.5,58.0,6.76,6.73,4.28,7826,5
15413,2.01,4,4,61.7,60.0,8.09,8.02,4.97,16700,1
15414,1.55,5,5,60.4,57.0,7.52,7.54,4.55,8548,2
15415,1.16,4,3,61.9,59.0,6.73,6.74,4.17,5091,3
15416,0.39,5,6,61.4,56.1,4.7,4.73,2.89,853,3
15417,0.8,3,2,60.7,56.0,6.01,6.03,3.66,2329,1
15418,0.32,4,6,61.7,59.0,4.37,4.41,2.71,730,4
15419,0.8,3,3,61.9,56.0,5.94,5.98,3.69,2473,1
15420,0.41,5,4,62.5,55.0,4.74,4.77,2.97,935,6
15421,1.04,5,4,61.8,56.0,6.5,6.47,4.01,6290,4
15422,0.53,5,4,61.3,55.0,5.24,5.2,3.2,1813,6
15423,1.04,5,2,61.6,55.0,6.51,6.54,4.02,5163,6
15424,1.01,3,4,63.0,60.0,6.32,6.35,3.99,6221,6
15425,0.57,2,4,64.1,55.0,5.28,5.27,3.38,1613,4
15426,1.11,4,2,61.9,58.0,6.61,6.63,4.14,4581,6
15427,0.32,5,3,61.5,55.0,4.41,4.43,2.72,434,3
15428,0.39,3,6,61.7,56.0,4.7,4.74,2.91,965,5
15429,1.12,3,2,61.7,59.0,6.67,6.71,4.13,5375,3
15430,0.71,2,3,63.5,57.0,5.63,5.67,3.59,2096,3
15431,0.32,5,7,60.3,57.0,4.42,4.44,2.67,912,5
15432,1.04,3,4,63.2,58.0,6.45,6.42,4.07,4911,3
15433,1.0,3,3,62.3,60.0,6.34,6.38,3.96,4702,3
15434,0.55,5,7,62.1,56.0,5.25,5.28,3.27,2359,5
15435,1.5,5,6,60.7,60.0,7.35,7.4,4.48,10931,1
15436,0.71,4,7,63.8,58.0,5.7,5.65,3.52,2572,1
15437,0.23,3,6,61.2,58.0,3.96,3.98,2.43,530,5
15438,0.31,5,4,62.2,53.0,4.37,4.38,2.72,562,4
15439,0.49,1,6,65.5,58.0,4.91,4.86,3.2,1705,6
15440,0.35,5,7,61.2,56.0,4.55,4.57,2.79,887,4
15441,0.73,5,7,61.4,56.0,5.8,5.81,3.56,5154,5
15442,0.33,5,3,62.7,56.0,4.4,4.44,2.77,445,1
15443,0.72,3,6,63.4,56.0,5.68,5.71,3.61,3338,5
15444,1.04,4,4,61.8,58.0,6.51,6.46,4.01,6709,4
15445,0.41,3,3,60.4,58.0,4.75,4.79,2.88,725,6
15446,0.29,3,5,61.7,58.0,4.23,4.29,2.63,504,6
15447,0.9,5,4,62.6,57.0,6.14,6.2,3.86,4269,4
15448,0.32,5,3,61.8,55.0,4.45,4.42,2.74,720,6
15449,0.3,5,8,61.9,57.0,4.27,4.29,2.65,863,4
15450,0.41,2,3,63.4,56.0,4.73,4.76,3.01,707,7
15451,0.74,3,4,60.9,56.0,5.83,5.86,3.56,2459,1
15452,0.55,5,3,61.6,56.0,5.26,5.28,3.25,1621,6
15453,0.9,5,2,62.4,57.0,6.23,6.15,3.86,3881,5
15454,1.2,5,8,61.6,57.0,6.84,6.79,4.2,14430,5
15455,1.01,4,3,58.2,59.0,6.59,6.54,3.82,5366,6
15456,1.27,3,3,62.3,58.0,6.87,6.94,4.3,7125,3
15457,1.13,5,1,61.1,56.0,6.77,6.71,4.12,3669,3
15458,0.41,5,3,60.8,57.0,4.84,4.8,2.93,1015,7
15459,0.71,5,5,61.5,56.0,5.69,5.72,3.55,2962,4
15460,1.03,4,5,62.1,59.0,6.48,6.4,4.0,6479,4
15461,0.71,3,4,59.5,58.0,5.82,5.87,3.48,2918,5
15462,2.03,4,2,61.5,59.0,8.24,8.16,5.04,18477,6
15463,0.27,3,6,62.1,56.0,4.14,4.18,2.58,504,4
15464,0.42,3,7,62.2,56.0,4.78,4.81,2.98,1193,3
15465,0.27,5,6,62.8,56.0,4.12,4.16,2.6,641,4
15466,0.7,3,2,61.2,57.0,5.67,5.74,3.49,2100,5
15467,0.38,2,4,64.1,55.0,4.58,4.62,2.95,809,7
15468,0.38,3,4,60.9,58.0,4.63,4.67,2.83,933,7
15469,0.41,4,5,61.5,58.0,4.8,4.76,2.94,961,4
15470,0.3,5,4,61.5,55.0,4.31,4.28,2.64,844,6
15471,0.23,3,6,61.7,55.0,3.99,4.05,2.48,498,5
15472,0.38,5,6,62.3,53.3,4.65,4.69,2.91,832,3
15473,1.33,4,2,60.3,58.0,7.19,7.16,4.33,6685,4
15474,0.36,3,3,61.2,63.0,4.59,4.56,2.8,689,4
15475,0.31,5,5,61.6,55.0,4.3,4.33,2.66,713,7
15476,1.25,4,2,61.1,58.0,6.96,6.91,4.24,4340,4
15477,0.71,3,2,63.2,57.0,5.66,5.7,3.59,2397,5
15478,0.98,1,2,61.6,66.0,6.46,6.24,3.92,2958,5
15479,0.32,4,7,63.0,58.0,4.38,4.32,2.74,756,1
15480,1.01,4,2,62.5,58.0,6.39,6.35,3.98,3959,3
15481,1.04,5,6,62.4,56.0,6.51,6.47,4.05,9897,6
15482,1.51,4,4,60.7,60.0,7.37,7.46,4.5,14709,6
15483,1.6,5,4,62.1,56.0,7.47,7.51,4.65,9681,2
15484,0.23,3,6,58.0,60.0,4.04,4.07,2.35,465,6
15485,0.31,3,5,63.2,57.0,4.33,4.28,2.72,802,4
15486,0.38,4,4,62.2,59.0,4.63,4.67,2.89,866,6
15487,1.66,4,2,59.1,58.0,7.77,7.69,4.57,10030,4
15488,3.01,4,2,60.2,59.0,9.36,9.31,5.62,18242,1
15489,0.67,3,7,62.0,56.0,5.6,5.62,3.48,3178,4
15490,0.32,3,5,63.0,57.0,4.37,4.39,2.76,561,3
15491,1.54,5,4,62.0,55.6,7.35,7.44,4.59,13110,4
15492,1.05,5,4,62.7,56.0,6.52,6.59,4.11,6403,5
15493,0.72,5,3,60.8,55.0,5.77,5.84,3.53,2869,6
15494,0.43,4,3,60.6,59.0,4.87,4.84,2.94,1016,5
15495,1.7,4,4,59.0,58.0,7.8,7.85,4.62,15797,4
15496,0.8,2,4,63.4,56.0,5.88,5.92,3.74,3273,6
15497,0.28,3,7,60.3,62.0,4.22,4.24,2.55,596,7
15498,2.01,4,2,62.7,58.0,8.06,7.99,5.03,16776,7
15499,0.4,5,5,61.1,56.0,4.78,4.75,2.91,1050,5
15500,1.51,5,6,60.5,56.0,7.42,7.45,4.5,15164,4
15501,1.01,3,2,62.4,58.0,6.36,6.42,3.99,4355,6
15502,2.28,5,5,62.6,54.2,8.37,8.41,5.25,16592,2
15503,1.03,3,2,61.4,57.0,6.53,6.6,4.03,4503,5
15504,0.39,3,3,58.9,61.0,4.74,4.76,2.8,703,4
15505,2.5,5,4,61.9,57.0,8.7,8.68,5.38,16955,1
15506,0.59,3,3,61.7,55.2,5.39,5.41,3.33,1257,1
15507,1.0,2,4,64.1,58.0,6.22,6.32,4.02,5002,4
15508,0.53,2,3,62.6,64.0,5.13,5.22,3.24,1282,6
15509,0.38,5,4,61.5,57.0,4.66,4.68,2.87,840,4
15510,0.51,4,4,62.1,58.0,5.09,5.12,3.17,1569,5
15511,0.34,3,8,61.1,54.0,4.54,4.56,2.78,999,5
15512,0.91,4,3,62.2,60.0,6.22,6.16,3.85,3669,3
15513,0.31,5,6,62.4,54.0,4.37,4.38,2.73,687,4
15514,1.06,5,5,61.8,56.0,6.5,6.57,4.05,6060,1
15515,0.52,5,5,62.2,56.0,5.16,5.13,3.2,2296,7
15516,0.39,5,5,60.9,56.0,4.75,4.68,2.87,956,5
15517,0.31,5,8,61.6,54.0,4.36,4.4,2.7,853,4
15518,1.0,3,5,58.4,63.0,6.58,6.47,3.81,6098,5
15519,1.01,4,2,61.1,57.0,6.48,6.44,3.95,3903,5
15520,1.01,5,4,61.9,57.0,6.42,6.48,3.99,5028,3
15521,1.53,4,2,62.7,62.0,7.41,7.23,4.59,7389,1
15522,0.5,3,2,63.1,58.0,5.09,5.05,3.2,1181,6
15523,0.4,5,8,61.9,54.0,4.75,4.81,2.96,1406,5
15524,1.13,5,2,61.1,54.0,6.77,6.74,4.13,5062,4
15525,0.41,2,2,63.5,57.0,4.7,4.72,2.99,539,1
15526,1.01,3,3,63.5,60.0,6.41,6.38,3.92,4271,4
15527,0.41,3,4,62.3,58.0,4.75,4.76,2.96,932,7
15528,1.26,4,2,60.3,60.0,7.0,6.94,4.2,5058,6
15529,1.06,5,8,61.0,57.0,6.55,6.64,4.02,10995,5
15530,0.43,4,4,59.8,58.0,4.94,4.89,2.94,968,5
15531,0.58,5,2,62.8,56.0,5.3,5.37,3.35,1346,6
15532,0.41,5,5,60.8,57.0,4.8,4.84,2.93,899,4
15533,1.01,4,4,61.6,61.0,6.46,6.36,3.95,5864,4
15534,0.95,2,6,57.7,59.7,6.5,6.58,3.77,5817,4
15535,0.78,5,4,61.9,56.0,5.89,5.91,3.65,3811,7
15536,0.3,5,4,61.4,55.0,4.34,4.32,2.66,911,7
15537,0.4,3,8,62.9,58.0,4.68,4.77,2.97,1207,6
15538,0.33,3,6,60.0,63.0,4.45,4.49,2.68,752,4
15539,0.91,4,4,62.5,59.0,6.19,6.09,3.84,4018,3
15540,2.0,1,1,66.5,56.0,7.93,7.8,5.23,6796,2
15541,0.79,5,2,62.8,57.0,5.9,5.85,3.69,2853,7
15542,0.91,5,3,62.0,56.0,6.19,6.22,3.85,4922,4
15543,1.01,3,4,61.9,59.0,6.35,6.44,3.96,7422,7
15544,1.51,3,3,62.8,59.0,7.26,7.3,4.57,11460,6
15545,0.7,3,5,62.2,57.0,5.63,5.68,3.52,3063,6
15546,1.24,4,4,61.2,58.0,6.94,6.89,4.23,4858,1
15547,0.56,2,5,58.6,62.0,5.3,5.45,3.16,1712,5
15548,1.03,4,2,62.5,54.0,6.5,6.42,4.04,4764,7
15549,0.53,4,3,62.2,56.0,5.22,5.16,3.23,1654,6
15550,0.73,3,2,63.2,60.0,5.76,5.71,3.62,2335,6
15551,0.41,3,5,60.5,57.0,4.81,4.85,2.92,899,4
15552,0.51,4,4,62.9,58.0,5.11,5.06,3.2,1546,4
15553,0.41,5,4,62.4,54.0,4.79,4.76,2.98,999,6
15554,1.01,2,5,65.8,55.0,6.2,6.23,4.09,6159,6
15555,1.21,3,5,60.0,58.0,6.89,6.97,4.16,10430,6
15556,0.41,3,2,63.0,57.0,4.7,4.73,2.97,638,6
15557,0.78,5,3,61.1,57.0,5.95,5.97,3.64,3214,7
15558,2.07,4,2,61.4,58.0,8.24,8.19,5.04,13786,6
15559,1.91,5,2,62.2,55.0,7.9,7.94,4.93,12700,4
15560,0.35,5,7,62.0,55.0,4.52,4.54,2.81,756,3
15561,1.02,2,3,56.9,62.0,6.64,6.69,3.79,4948,7
15562,0.36,5,5,62.0,54.0,4.58,4.61,2.85,587,1
15563,1.2,3,2,61.4,58.0,6.81,6.88,4.2,6130,6
15564,0.4,3,4,63.8,55.0,4.66,4.71,2.99,791,6
15565,0.82,2,4,64.0,57.0,5.92,5.89,3.78,2805,4
15566,2.01,5,3,64.8,62.0,7.92,7.82,5.1,16287,1
15567,0.41,3,6,61.9,54.0,4.77,4.82,2.96,932,4
15568,0.42,3,6,61.6,59.0,4.83,4.84,2.98,1131,5
15569,0.8,4,4,62.4,59.0,5.92,5.85,3.67,3285,5
15570,0.93,5,3,62.8,56.0,6.24,6.19,3.9,4229,6
15571,0.5,5,4,61.3,57.0,5.13,5.15,3.15,1624,6
15572,0.73,3,3,63.2,58.0,5.76,5.7,3.62,2821,6
15573,0.31,5,6,62.4,56.0,4.38,4.34,2.72,982,7
15574,0.26,5,5,62.1,55.0,4.11,4.13,2.56,434,1
15575,0.36,3,4,59.9,55.0,4.66,4.69,2.8,631,6
15576,1.02,5,4,62.8,57.0,6.36,6.45,4.02,6418,4
15577,0.86,3,3,63.8,56.0,6.02,6.05,3.85,3115,3
15578,0.72,4,8,60.1,58.0,5.89,5.86,3.53,3185,4
15579,1.02,4,4,62.1,52.0,6.55,6.49,4.05,6854,6
15580,0.31,5,4,62.2,55.0,4.36,4.39,2.72,489,3
15581,0.44,3,5,61.9,57.0,4.86,4.89,3.01,813,1
15582,1.01,2,2,63.6,59.0,6.38,6.34,4.04,4072,5
15583,0.31,5,8,62.2,54.0,4.38,4.4,2.73,789,3
15584,0.35,3,6,62.4,56.0,4.47,4.53,2.81,798,4
15585,0.44,4,4,62.2,58.0,4.88,4.83,3.02,990,5
15586,0.55,5,3,62.5,56.0,5.21,5.25,3.27,1609,6
15587,0.3,4,4,62.5,58.0,4.31,4.26,2.68,844,6
15588,1.0,5,3,62.7,57.0,6.44,6.38,4.02,5221,5
15589,0.33,4,3,60.4,59.0,4.43,4.47,2.69,579,6
15590,0.4,3,4,63.6,56.0,4.66,4.68,2.97,867,5
15591,0.3,5,3,61.9,56.0,4.28,4.31,2.66,552,7
15592,0.6,5,4,62.1,57.0,5.43,5.36,3.35,1746,4
15593,1.59,5,5,61.8,57.0,7.49,7.42,4.61,12157,3
15594,0.53,5,4,61.9,56.0,5.21,5.19,3.22,1813,6
15595,1.25,4,5,62.0,59.0,6.88,6.84,4.25,8099,3
15596,0.79,5,3,61.6,55.0,5.94,6.04,3.69,3715,6
15597,0.32,5,6,61.5,57.0,4.4,4.41,2.71,842,6
15598,1.22,4,4,61.4,62.0,6.92,6.76,4.22,5944,3
15599,0.91,4,2,60.4,61.0,6.28,6.21,3.77,3376,4
15600,0.77,5,4,62.4,56.0,5.89,5.85,3.66,2479,3
15601,1.06,4,2,61.6,61.0,6.59,6.53,4.04,4903,7
15602,1.5,1,3,58.2,66.0,7.45,7.4,4.32,11128,6
15603,0.41,4,5,59.9,58.0,4.88,4.83,2.91,1153,6
15604,1.01,4,5,62.0,59.0,6.42,6.38,3.97,7964,6
15605,1.11,5,2,60.5,56.0,6.71,6.67,4.05,4755,4
15606,0.71,4,2,60.4,61.0,5.79,5.77,3.49,2096,6
15607,0.41,5,3,61.4,57.0,4.8,4.78,2.94,904,6
15608,0.52,4,5,62.4,59.0,5.13,5.16,3.21,1689,4
15609,0.4,2,3,63.2,56.0,4.69,4.74,2.98,687,6
15610,1.26,3,3,60.6,60.0,6.97,7.0,4.23,6546,3
15611,0.5,2,2,63.8,57.0,4.98,5.02,3.19,1009,4
15612,0.7,4,5,60.9,60.0,5.75,5.71,3.49,3183,7
15613,0.71,3,2,63.3,57.0,5.65,5.69,3.59,2225,6
15614,1.5,5,3,62.8,54.0,7.31,7.29,4.58,11572,4
15615,1.17,3,2,62.7,56.0,6.68,6.74,4.21,4826,3
15616,1.24,3,4,60.9,60.0,6.96,6.93,4.23,8907,5
15617,1.54,5,2,61.7,56.0,7.41,7.44,4.58,9359,4
15618,1.15,5,3,62.7,56.0,6.73,6.7,4.21,5526,6
15619,1.34,3,5,61.7,59.0,7.03,7.14,4.37,6237,2
15620,0.33,5,8,61.9,57.0,4.41,4.45,2.74,1129,6
15621,0.32,4,5,61.3,60.0,4.33,4.38,2.67,561,3
15622,0.74,4,4,62.7,58.0,5.77,5.72,3.6,3228,6
15623,0.72,3,3,63.1,57.0,5.66,5.72,3.59,2353,4
15624,1.63,4,4,61.0,60.0,7.62,7.59,4.64,10479,1
15625,1.59,5,4,61.1,55.0,7.54,7.48,4.59,9972,1
15626,0.31,3,6,61.6,59.0,4.31,4.33,2.66,544,1
15627,0.42,4,3,61.5,58.0,4.8,4.83,2.96,773,5
15628,0.73,4,4,60.3,57.0,5.88,5.82,3.53,2581,4
15629,0.33,5,4,61.3,55.0,4.46,4.48,2.74,723,6
15630,0.51,3,3,61.7,58.0,5.09,5.12,3.15,1403,7
15631,1.51,4,3,61.2,62.0,7.36,7.32,4.49,6976,2
15632,1.0,1,3,55.2,64.0,6.69,6.64,3.68,3830,3
15633,0.32,4,3,62.2,59.0,4.41,4.37,2.73,468,2
15634,0.72,5,6,60.9,58.0,5.74,5.78,3.51,2136,2
15635,1.23,5,6,62.0,55.0,6.85,6.9,4.26,8079,3
15636,0.64,5,8,61.7,58.0,5.52,5.56,3.42,2960,4
15637,1.21,5,5,62.4,57.0,6.75,6.83,4.24,10351,6
15638,1.23,3,4,62.8,59.0,6.75,6.82,4.26,4960,2
15639,0.54,5,3,61.9,55.0,5.24,5.26,3.25,1736,4
15640,1.22,5,2,61.7,56.0,6.83,6.91,4.24,5703,3
15641,0.92,2,3,60.6,60.0,6.29,6.32,3.82,4089,4
15642,1.56,5,4,61.6,57.0,7.51,7.45,4.61,11922,3
15643,0.52,5,6,62.2,57.0,5.18,5.11,3.2,1316,1
15644,0.71,3,3,61.5,58.0,5.73,5.79,3.54,2843,7
15645,0.41,5,4,62.7,56.0,4.74,4.77,2.98,827,4
15646,0.33,4,3,60.4,59.0,4.5,4.54,2.73,434,1
15647,0.92,5,2,61.9,55.0,6.24,6.27,3.87,5051,7
15648,0.41,5,6,61.1,56.0,4.81,4.78,2.93,1181,7
15649,1.32,3,4,62.1,57.0,7.01,7.04,4.36,6079,2
15650,0.36,5,5,61.8,57.0,4.6,4.56,2.83,810,3
15651,0.33,4,4,60.0,58.0,4.49,4.47,2.69,743,4
15652,0.6,5,5,61.1,57.0,5.41,5.45,3.32,2147,4
15653,1.24,5,6,62.0,57.0,6.86,6.91,4.27,12059,5
15654,1.08,5,3,61.8,56.0,6.62,6.69,4.11,6078,7
15655,0.7,5,3,60.6,57.0,5.73,5.78,3.49,1919,3
15656,1.0,4,5,60.7,59.0,6.44,6.4,3.9,5387,3
15657,0.47,4,2,58.7,60.0,5.13,5.09,3.0,1072,6
15658,0.52,5,2,61.9,56.0,5.17,5.19,3.2,1299,6
15659,1.23,5,7,62.4,57.0,6.88,6.83,4.28,16253,7
15660,0.81,5,3,60.3,56.0,6.05,6.13,3.67,3413,6
15661,0.5,3,5,62.9,58.0,5.06,5.08,3.19,1569,4
15662,0.47,3,4,63.2,56.0,4.92,4.98,3.13,935,1
15663,0.72,2,2,64.1,57.0,5.64,5.71,3.64,2254,7
15664,1.2,5,4,62.8,57.0,6.75,6.79,4.25,7072,3
15665,1.1,3,3,61.6,56.0,6.61,6.66,4.09,4827,3
15666,0.3,3,6,62.1,56.0,4.27,4.31,2.66,533,1
15667,0.47,1,3,58.4,60.0,5.16,5.12,3.0,1086,4
15668,0.54,2,3,59.4,65.0,5.31,5.22,3.13,1131,3
